item,pid,text,label,cell,time,year,ai_topic,prob_split,pred_split,correct_split,prob_tr,pred_tr,correct_tr
67,0,"By 2030, English will continue to be a widely spoken language globally.",1,future_known,future,2030,False,0.8134563143203737,1,1,0.6076415562386549,1,1
67,1,English will continue to be widely spoken worldwide through 2030.,1,future_known,future,2030,False,0.89004432121805,1,1,0.6219464140925307,1,1
67,2,"Through 2030, English will remain a widely spoken global language.",1,future_known,future,2030,False,0.7495232883983448,1,1,0.5048839828430615,1,1
67,3,"By 2030, English will still be a widely-spoken language internationally.",1,future_known,future,2030,False,0.7642400288607974,1,1,0.6319498890229138,1,1
67,4,Global use of English will continue widely through 2030.,1,future_known,future,2030,False,0.8499553151736446,1,1,0.6225724416094095,1,1
67,5,"Through 2030, English's global prevalence will continue.",1,future_known,future,2030,False,0.8048790232089563,1,1,0.47135118126957376,0,0
68,0,"By 2027, internet access will continue to be required for most online educational platforms.",1,future_known,future,2027,False,0.86797762163914,1,1,0.7301371216722461,1,1
68,1,Most online educational platforms will continue to require internet access through 2027.,1,future_known,future,2027,False,0.8671431240258484,1,1,0.6534930690623659,1,1
68,2,"Through 2027, internet will still be needed for most online educational platforms.",1,future_known,future,2027,False,0.8429346547890836,1,1,0.6698281318487327,1,1
68,3,"By 2027, internet access will continue to be a requirement of most online ed platforms.",1,future_known,future,2027,False,0.8420175154636433,1,1,0.676650554437485,1,1
68,4,"Through 2027, online educational platforms will mostly continue to require internet.",1,future_known,future,2027,False,0.8139951366004889,1,1,0.6041151968071677,1,1
68,5,"By 2027, internet access will still be required for most online education platforms.",1,future_known,future,2027,False,0.8138208749915705,1,1,0.7099755763974787,1,1
69,0,"By 2028, AI will continue to be a topic in academic research papers in education.",1,future_known,future,2028,True,0.6675127280071831,1,1,0.548622222943299,1,1
69,1,AI will continue to appear in education research papers through 2028.,1,future_known,future,2028,True,0.7195285159195268,1,1,0.5089250254299359,1,1
69,2,"Through 2028, education research will continue to feature AI as a topic.",1,future_known,future,2028,True,0.7399395361354024,1,1,0.5179279121906807,1,1
69,3,"By 2028, AI will still be a topic in academic education research.",1,future_known,future,2028,True,0.5883051739654509,1,1,0.5293594109065202,1,1
69,4,Education research papers will continue to discuss AI through 2028.,1,future_known,future,2028,True,0.7695265148505332,1,1,0.5154933587630309,1,1
69,5,"Through 2028, AI will remain a topic in education research papers.",1,future_known,future,2028,True,0.6144414873625466,1,1,0.4768504113540133,0,0
70,0,"By 2027, most major LLM providers will continue to offer some form of API access for developers.",1,future_known,future,2027,True,0.8459151710843192,1,1,0.661918128448124,1,1
70,1,Major LLM providers will continue offering developer API access through 2027.,1,future_known,future,2027,True,0.8691188513905199,1,1,0.5423685220814177,1,1
70,2,"Through 2027, most major LLM providers will continue providing API access for developers.",1,future_known,future,2027,True,0.8678364754937902,1,1,0.6432304932339706,1,1
70,3,"By 2027, most major LLM providers will still offer developer APIs.",1,future_known,future,2027,True,0.7722573966767073,1,1,0.6312601934535538,1,1
70,4,Developer API access will continue to be offered by most major LLM providers through 2027.,1,future_known,future,2027,True,0.8762260331734774,1,1,0.6536059803673215,1,1
70,5,"Through 2027, major LLM providers will largely continue to offer API access for developers.",1,future_known,future,2027,True,0.9016840937802013,1,1,0.6318607342055346,1,1
71,0,"By 2027, students at top US universities will continue to receive grades for at least some assignments.",1,future_known,future,2027,False,0.8536154367196318,1,1,0.6935891982033562,1,1
71,1,Top US universities will continue to grade some student assignments through 2027.,1,future_known,future,2027,False,0.8786851205334865,1,1,0.6831823240138948,1,1
71,2,"Through 2027, some student assignments at top US universities will continue to be graded.",1,future_known,future,2027,False,0.8841638488391514,1,1,0.6290217435967608,1,1
71,3,"By 2027, students at top US universities will still receive grades for some work.",1,future_known,future,2027,False,0.8386322842352015,1,1,0.7474913756946783,1,1
71,4,Some student assignments at top US universities will continue to be graded through 2027.,1,future_known,future,2027,False,0.8841638488391514,1,1,0.6290217435967608,1,1
71,5,"Through 2027, top US universities will continue to grade at least some assignments.",1,future_known,future,2027,False,0.8619578303546991,1,1,0.6479473387678117,1,1
72,0,"By 2027, classrooms in US public K-12 schools will continue to typically have human teachers.",1,future_known,future,2027,False,0.519532685433497,1,1,0.5751596969368268,1,1
72,1,US public K-12 classrooms will continue to typically have human teachers through 2027.,1,future_known,future,2027,False,0.621443073285372,1,1,0.5424033485435847,1,1
72,2,"Through 2027, human teachers will remain typical in US public K-12 classrooms.",1,future_known,future,2027,False,0.5025992370555611,1,1,0.5700841275636296,1,1
72,3,"By 2027, US public K-12 classrooms will still typically have human teachers.",1,future_known,future,2027,False,0.4866055488851128,0,0,0.5700899058389949,1,1
72,4,Human teachers will continue to be typical in US public K-12 classrooms through 2027.,1,future_known,future,2027,False,0.6241196529349998,1,1,0.5909360214616916,1,1
72,5,"Through 2027, US public K-12 classrooms will mostly still have human teachers.",1,future_known,future,2027,False,0.48159713383685293,0,0,0.5174351896648719,1,1
73,0,"By 2027, some form of digital homework submission will remain in widespread use in US higher education.",1,future_known,future,2027,False,0.746560893418923,1,1,0.6624578641709461,1,1
73,1,Digital homework submission will remain widespread in US higher ed through 2027.,1,future_known,future,2027,False,0.7593149377693844,1,1,0.6180887716278047,1,1
73,2,"By 2027, US higher ed will continue widespread digital homework submission.",1,future_known,future,2027,False,0.7607763548611952,1,1,0.6594058777278768,1,1
73,3,"Through 2027, digital homework submission will remain widespread in US higher ed.",1,future_known,future,2027,False,0.7593149377693844,1,1,0.6180887716278047,1,1
73,4,Widespread digital homework submission in US higher ed will persist through 2027.,1,future_known,future,2027,False,0.7382785241089943,1,1,0.6180887716278047,1,1
73,5,"By 2027, digital homework submission will continue to be widespread in US higher ed.",1,future_known,future,2027,False,0.8040758182750088,1,1,0.6725875287702391,1,1
74,0,"By 2027, AI-generated essays will continue to be detectable by some methods, even if imperfectly.",1,future_known,future,2027,True,0.8170006790262988,1,1,0.705948611467765,1,1
74,1,Some detection methods for AI-generated essays will persist through 2027.,1,future_known,future,2027,True,0.7987636767118654,1,1,0.6397539845806318,1,1
74,2,"Through 2027, AI essays will continue to be detectable by some imperfect methods.",1,future_known,future,2027,True,0.8527316878363997,1,1,0.6505116259831368,1,1
74,3,"By 2027, AI-generated essays will continue to be at least imperfectly detectable.",1,future_known,future,2027,True,0.8354475132216006,1,1,0.5580821690760961,1,1
74,4,"Through 2027, some methods will still detect AI-generated essays imperfectly.",1,future_known,future,2027,True,0.7869591486952319,1,1,0.5338201370523823,1,1
74,5,"By 2027, imperfect detection of AI essays will continue to exist.",1,future_known,future,2027,True,0.8224811769980466,1,1,0.6572592418508455,1,1
75,0,"By 2035, AI tutors will have replaced human teachers in most US K-12 classrooms.",0,future_unknown,future,2035,True,0.14916226606716668,0,1,0.6003792938661837,1,0
75,1,Most US K-12 will use AI tutors instead of human teachers by 2035.,0,future_unknown,future,2035,True,0.13330123818829526,0,1,0.7457273726262051,1,0
75,2,"By 2035, human teachers will be replaced by AI tutors in most US K-12.",0,future_unknown,future,2035,True,0.09140786182888648,0,1,0.7040050988730285,1,0
75,3,AI tutors will substitute for human teachers across most US K-12 by 2035.,0,future_unknown,future,2035,True,0.14000587851038993,0,1,0.7488096518344018,1,0
75,4,"Most US K-12 instruction will be delivered by AI tutors, not humans, by 2035.",0,future_unknown,future,2035,True,0.10374213284525018,0,1,0.7153482012779036,1,0
75,5,"By 2035, AI will have taken over teaching duties in most American K-12 classrooms.",0,future_unknown,future,2035,True,0.24530649229388288,0,1,0.508952727302054,1,0
76,0,"By 2040, students taught primarily by AI will outperform peers taught by humans on standardized tests.",0,future_unknown,future,2040,True,0.22333896978779363,0,1,0.6622725654642677,1,0
76,1,AI-taught students will beat human-taught students on standardized tests by 2040.,0,future_unknown,future,2040,True,0.28211564646836007,0,1,0.6441234712524996,1,0
76,2,"By 2040, primarily AI-instructed students will score higher on standardized exams than human-taught peers.",0,future_unknown,future,2040,True,0.28007931011065934,0,1,0.6756493304181591,1,0
76,3,Standardized test scores will favor AI-taught students over human-taught ones by 2040.,0,future_unknown,future,2040,True,0.3106945058835804,0,1,0.6105450938176112,1,0
76,4,Students with AI-led instruction will outperform their human-taught counterparts on tests by 2040.,0,future_unknown,future,2040,True,0.24924878798760525,0,1,0.6014396537005612,1,0
76,5,"By 2040, AI instruction will produce higher standardized test outcomes than human instruction.",0,future_unknown,future,2040,True,0.24590229403833141,0,1,0.4582512127982094,0,1
77,0,"By 2035, AI tutors will eliminate the educational achievement gap between high- and low-income US students.",0,future_unknown,future,2035,True,0.21355087895510885,0,1,0.6247593351987016,1,0
77,1,AI tutors will close the US income-based educational achievement gap by 2035.,0,future_unknown,future,2035,True,0.1872218125648923,0,1,0.539041479192781,1,0
77,2,"By 2035, AI tutors eliminate the rich-poor US achievement gap.",0,future_unknown,future,2035,True,0.12144437245826609,0,1,0.7071258464923328,1,0
77,3,AI tutoring will erase US income-based achievement disparities by 2035.,0,future_unknown,future,2035,True,0.22464871785303409,0,1,0.48457880621119986,0,1
77,4,"By 2035, AI tutors will end the high-low income achievement gap in US education.",0,future_unknown,future,2035,True,0.14569312734874604,0,1,0.537721093468324,1,0
77,5,Achievement gaps tied to income will be eliminated by AI tutors in US by 2035.,0,future_unknown,future,2035,True,0.12337877618007491,0,1,0.5568479381276709,1,0
78,0,"By 2040, the average US student will spend more class time interacting with AI than with human teachers.",0,future_unknown,future,2040,True,0.28718182557465116,0,1,0.718491565154535,1,0
78,1,"By 2040, average US students' class-time AI interaction will exceed time with human teachers.",0,future_unknown,future,2040,True,0.31736256350425657,0,1,0.7210550045106706,1,0
78,2,Average US students will spend more class time with AI than humans by 2040.,0,future_unknown,future,2040,True,0.27651589857098796,0,1,0.7548979008148748,1,0
78,3,"By 2040, US students average more class time with AI than humans.",0,future_unknown,future,2040,True,0.26411839837192336,0,1,0.7548979008148748,1,0
78,4,"By 2040, average US students spend more class time with AI than humans.",0,future_unknown,future,2040,True,0.2730138045556807,0,1,0.7548979008148748,1,0
78,5,"By 2040, US students will, on average, spend more class time with AI than humans.",0,future_unknown,future,2040,True,0.27784552920804634,0,1,0.7369840048995744,1,0
79,0,"By 2035, oral examinations will become the dominant assessment format in US universities due to AI cheating concerns.",0,future_unknown,future,2035,True,0.28919666571835856,0,1,0.7641921044454173,1,0
79,1,"By 2035, US university assessment will be dominated by oral exams due to AI cheating.",0,future_unknown,future,2035,True,0.1558245647190409,0,1,0.7739162497584086,1,0
79,2,AI cheating will push US universities to make oral exams dominant by 2035.,0,future_unknown,future,2035,True,0.30971202255490765,0,1,0.7582061111727874,1,0
79,3,Oral exams will dominate US university assessment by 2035 due to AI cheating.,0,future_unknown,future,2035,True,0.21877325000379977,0,1,0.7843832774979385,1,0
79,4,"By 2035, oral exams lead US university assessment due to AI cheating.",0,future_unknown,future,2035,True,0.17853578820098237,0,1,0.7843832774979385,1,0
79,5,Concerns about AI cheating will make oral exams dominant at US universities by 2035.,0,future_unknown,future,2035,True,0.3381775381227127,0,1,0.6718521818169907,1,0
80,0,"By 2040, AI will write the majority of textbooks used in US schools.",0,future_unknown,future,2040,True,0.3769740635352588,0,1,0.6993785221892932,1,0
80,1,Most US school textbooks will be written by AI by 2040.,0,future_unknown,future,2040,True,0.31929927805175445,0,1,0.776910081340017,1,0
80,2,"By 2040, most US school textbooks will be AI-authored.",0,future_unknown,future,2040,True,0.35342179451226086,0,1,0.7715750843014741,1,0
80,3,Most textbooks in US schools will be AI-written by 2040.,0,future_unknown,future,2040,True,0.3161892137988441,0,1,0.7079933234498864,1,0
80,4,"By 2040, AI authorship will dominate US school textbooks.",0,future_unknown,future,2040,True,0.30709654064179354,0,1,0.7637431990490268,1,0
80,5,AI will produce most US school textbooks by 2040.,0,future_unknown,future,2040,True,0.35179025181527024,0,1,0.7436640505371144,1,0
81,0,"By 2035, students will trust AI tutors more than human teachers on average.",0,future_unknown,future,2035,True,0.18906323335728814,0,1,0.6645648927028095,1,0
81,1,Average student trust in AI tutors will exceed trust in human teachers by 2035.,0,future_unknown,future,2035,True,0.19120990945778898,0,1,0.49874507350057495,0,1
81,2,"By 2035, students will, on average, trust AI tutors more than human teachers.",0,future_unknown,future,2035,True,0.18906323335728814,0,1,0.6645648927028095,1,0
81,3,AI tutors will be more trusted than human teachers by students on average by 2035.,0,future_unknown,future,2035,True,0.1803584279045892,0,1,0.6903037729489554,1,0
81,4,"By 2035, average students will place greater trust in AI tutors than humans.",0,future_unknown,future,2035,True,0.17639298357672953,0,1,0.6625343960342177,1,0
81,5,"By 2035, average students trust AI tutors over human teachers.",0,future_unknown,future,2035,True,0.1349424845382519,0,1,0.5919655367196329,1,0
82,0,"By 2050, formal degrees will be replaced by AI-verified competency credentials in most US hiring.",0,future_unknown,future,2050,True,0.35120161842296505,0,1,0.7611948175319193,1,0
82,1,Most US hiring will use AI-verified competency credentials over degrees by 2050.,0,future_unknown,future,2050,True,0.3752671390518341,0,1,0.7728817409272052,1,0
82,2,"By 2050, AI-verified competency credentials will replace formal degrees in most US hiring.",0,future_unknown,future,2050,True,0.36197656136631146,0,1,0.756997466804099,1,0
82,3,Formal degrees will be displaced by AI-verified credentials in most US hiring by 2050.,0,future_unknown,future,2050,True,0.3481919240203587,0,1,0.7611948175319193,1,0
82,4,"By 2050, US hiring will mostly rely on AI-verified competencies, not formal degrees.",0,future_unknown,future,2050,True,0.4248325742469771,0,1,0.7779961423163376,1,0
82,5,AI-verified credentials will overtake formal degrees in US hiring by 2050.,0,future_unknown,future,2050,True,0.3291655928415508,0,1,0.7230957209672619,1,0
83,0,"By 2035, learning a foreign language will be uncommon in US schools because of AI translation.",0,future_unknown,future,2035,True,0.23307344071379726,0,1,0.5926952564227094,1,0
83,1,Foreign-language learning will be uncommon in US schools by 2035 due to AI.,0,future_unknown,future,2035,True,0.2459464921595208,0,1,0.5902650331066297,1,0
83,2,"By 2035, US schools will largely stop teaching foreign languages because AI translates well.",0,future_unknown,future,2035,True,0.2590570805418991,0,1,0.6893660927998241,1,0
83,3,AI translation will make foreign-language instruction uncommon in US schools by 2035.,0,future_unknown,future,2035,True,0.2545753764881662,0,1,0.6420521769830864,1,0
83,4,"By 2035, US schools will rarely teach foreign languages because of AI translators.",0,future_unknown,future,2035,True,0.24835821229099486,0,1,0.6869732125453736,1,0
83,5,Foreign-language teaching will fade in US schools by 2035 due to AI.,0,future_unknown,future,2035,True,0.24326103770192875,0,1,0.6725399633185302,1,0
84,0,"By 2040, AI tutors will discover novel pedagogical methods that human educators would not have invented.",0,future_unknown,future,2040,True,0.2334385562724365,0,1,0.6562295291237896,1,0
84,1,AI tutors will invent novel pedagogical methods inaccessible to humans by 2040.,0,future_unknown,future,2040,True,0.24594582358087275,0,1,0.7015941880092095,1,0
84,2,"By 2040, AI tutors will discover teaching methods humans would not have invented.",0,future_unknown,future,2040,True,0.23264744176220578,0,1,0.6477942912430377,1,0
84,3,Novel teaching methods undiscoverable by humans will emerge from AI tutors by 2040.,0,future_unknown,future,2040,True,0.1827654784317872,0,1,0.6141058603648375,1,0
84,4,"By 2040, AI tutors will invent pedagogies humans would not have found.",0,future_unknown,future,2040,True,0.20974073356683534,0,1,0.652975702647994,1,0
84,5,AI tutors will produce novel pedagogies inaccessible to humans by 2040.,0,future_unknown,future,2040,True,0.23108565437422557,0,1,0.6448220838042008,1,0
85,0,"By 2035, the average homework assignment in US K-12 will be primarily designed by AI rather than teachers.",0,future_unknown,future,2035,True,0.21701042657031835,0,1,0.696444466202345,1,0
85,1,Most US K-12 homework will mainly AI-designed by 2035.,0,future_unknown,future,2035,True,0.2032550049882483,0,1,0.6954821325772381,1,0
85,2,"By 2035, US K-12 homework will mainly designed by AI, not teachers.",0,future_unknown,future,2035,True,0.18853253970978673,0,1,0.7406473547431351,1,0
85,3,AI will primarily design US K-12 homework by 2035.,0,future_unknown,future,2035,True,0.20310331040134808,0,1,0.6700147096775316,1,0
85,4,"By 2035, US K-12 homework assignment will be mainly AI-designed.",0,future_unknown,future,2035,True,0.18879032000316245,0,1,0.6700147096775316,1,0
85,5,Most US K-12 homework assignments will mainly AI-designed by 2035.,0,future_unknown,future,2035,True,0.23831627238473727,0,1,0.6948612685225869,1,0
86,0,"By 2040, school counseling in US public K-12 will be primarily delivered by AI rather than humans.",0,future_unknown,future,2040,True,0.32437263581824394,0,1,0.6911595824914456,1,0
86,1,AI will primarily deliver US public K-12 counseling by 2040.,0,future_unknown,future,2040,True,0.34520116209795515,0,1,0.6700147096775316,1,0
86,2,"By 2040, US public K-12 counseling will mainly AI-delivered, not human.",0,future_unknown,future,2040,True,0.2963384122899516,0,1,0.6851633109801526,1,0
86,3,Most US public K-12 counseling will be AI-led by 2040.,0,future_unknown,future,2040,True,0.3834782396970024,0,1,0.6689400135826797,1,0
86,4,"By 2040, school counseling in US public K-12 will mostly be AI-driven.",0,future_unknown,future,2040,True,0.41252832938152756,0,1,0.6724526266078736,1,0
86,5,Public K-12 counseling in US will mainly be delivered by AI by 2040.,0,future_unknown,future,2040,True,0.276152846802417,0,1,0.6542378607453048,1,0
87,0,"By 2045, the concept of school grade-levels will be obsolete due to AI personalization in the US.",0,future_unknown,future,2045,True,0.43912631940890184,0,1,0.7567508618401212,1,0
87,1,AI personalization will make grade-levels obsolete in US schools by 2045.,0,future_unknown,future,2045,True,0.4096761634260403,0,1,0.6852756466198561,1,0
87,2,"By 2045, US schooling will no longer use grade-levels via AI personalization.",0,future_unknown,future,2045,True,0.5625314104915047,1,0,0.7403729297458266,1,0
87,3,Grade-levels will be obsolete in US schools by 2045 via AI personalization.,0,future_unknown,future,2045,True,0.4295701619022448,0,1,0.6584892454617927,1,0
87,4,"By 2045, US schools will abandon grade-levels via AI personalization.",0,future_unknown,future,2045,True,0.43324969775327377,0,1,0.6659374983884633,1,0
87,5,AI personalization will end grade-level structures in US schools by 2045.,0,future_unknown,future,2045,True,0.44292593700974914,0,1,0.6852756466198561,1,0
88,0,"By 2035, the average US K-12 teacher's role will primarily be emotional support rather than instruction.",0,future_unknown,future,2035,False,0.24014300004125114,0,1,0.6671661884776825,1,0
88,1,Average US K-12 teachers' role will mainly be emotional support by 2035.,0,future_unknown,future,2035,False,0.1804959927243315,0,1,0.614102179547741,1,0
88,2,"By 2035, US K-12 teachers will mainly do emotional support, not instruction.",0,future_unknown,future,2035,False,0.2063880227915815,0,1,0.7070852000777733,1,0
88,3,Emotional support will become the primary role of US K-12 teachers by 2035.,0,future_unknown,future,2035,False,0.2318794304179063,0,1,0.6930736895277532,1,0
88,4,"By 2035, US K-12 teachers will mainly provide emotional support, not instruction.",0,future_unknown,future,2035,False,0.2063880227915815,0,1,0.7070852000777733,1,0
88,5,Most US K-12 teaching will become primarily emotional support by 2035.,0,future_unknown,future,2035,False,0.19668408159689293,0,1,0.6871756104482974,1,0
89,0,"By 2040, US K-12 students will commonly form emotional attachments to AI tutors stronger than to human teachers.",0,future_unknown,future,2040,True,0.20414614245442925,0,1,0.6994880761754776,1,0
89,1,US K-12 students attach more to AI tutors than humans by 2040.,0,future_unknown,future,2040,True,0.2052422246077228,0,1,0.7496639121895091,1,0
89,2,"By 2040, US K-12 students bond more with AI tutors than humans.",0,future_unknown,future,2040,True,0.17565048243492792,0,1,0.7332064457625769,1,0
89,3,AI tutor bonds exceed human teacher bonds in US K-12 by 2040.,0,future_unknown,future,2040,True,0.17432452428016748,0,1,0.649186007994376,1,0
89,4,"By 2040, US K-12 students bond more with AI than humans.",0,future_unknown,future,2040,True,0.19897167609314267,0,1,0.7332064457625769,1,0
89,5,"By 2040, US K-12 students attach more to AI tutors than humans.",0,future_unknown,future,2040,True,0.19252669869525688,0,1,0.7496639121895091,1,0
90,0,"By 2050, traditional brick-and-mortar US K-12 schools will serve a minority of US students.",0,future_unknown,future,2050,False,0.3908233271842212,0,1,0.6815545080725108,1,0
90,1,Most US K-12 students will not attend brick-and-mortar schools by 2050.,0,future_unknown,future,2050,False,0.3913170019919229,0,1,0.7580027035786747,1,0
90,2,"By 2050, traditional in-person US K-12 will serve a minority of students.",0,future_unknown,future,2050,False,0.4209892786651663,0,1,0.6619016187163237,1,0
90,3,Brick-and-mortar US K-12 will serve a minority of students by 2050.,0,future_unknown,future,2050,False,0.40904639691754374,0,1,0.7166450980260175,1,0
90,4,"By 2050, most US K-12 students will not be in brick-and-mortar schools.",0,future_unknown,future,2050,False,0.4173693115641774,0,1,0.7509334536981012,1,0
90,5,Traditional in-person US K-12 will be a minority option by 2050.,0,future_unknown,future,2050,False,0.3896788462274799,0,1,0.6325287629252109,1,0
91,0,"By 2035, US universities will be primarily ranked by the quality of their AI tutoring systems rather than human faculty.",0,future_unknown,future,2035,True,0.3597896055460268,0,1,0.7052242385313016,1,0
91,1,"By 2035, US universities are ranked by AI tutoring, not faculty.",0,future_unknown,future,2035,True,0.3266997515356425,0,1,0.7151906099285239,1,0
91,2,"By 2035, AI tutoring quality will be the primary ranking factor for US universities.",0,future_unknown,future,2035,True,0.46450089124584926,0,1,0.7486454286293289,1,0
91,3,"By 2035, US university rankings depend on AI tutoring, not faculty.",0,future_unknown,future,2035,True,0.29151636022638305,0,1,0.6916450837765529,1,0
91,4,"By 2035, US university rankings will primarily reflect AI tutoring quality, not human faculty.",0,future_unknown,future,2035,True,0.25502733850327924,0,1,0.7134637725189948,1,0
91,5,AI tutoring quality will primarily determine US university rankings by 2035.,0,future_unknown,future,2035,True,0.27169775238641913,0,1,0.6524122145197723,1,0
92,0,"By 2040, the literacy rate in the US will rise meaningfully (>5pp) due to AI-aided literacy tools.",0,future_unknown,future,2040,True,0.39949997544342036,0,1,0.7184796004714389,1,0
92,1,AI literacy tools will lift US literacy by over 5 percentage points by 2040.,0,future_unknown,future,2040,True,0.3630527004369477,0,1,0.7266266377824522,1,0
92,2,"By 2040, US literacy will rise more than 5pp due to AI-aided literacy tools.",0,future_unknown,future,2040,True,0.3918329235206741,0,1,0.7642285720245351,1,0
92,3,A more-than-5pp US literacy rise will follow from AI tools by 2040.,0,future_unknown,future,2040,True,0.3243140695973034,0,1,0.7153416866729033,1,0
92,4,"By 2040, AI-aided literacy tools will boost US literacy by over 5 percentage points.",0,future_unknown,future,2040,True,0.37977928045356707,0,1,0.7182093364116852,1,0
92,5,US literacy will rise meaningfully (>5pp) by 2040 because of AI tools.,0,future_unknown,future,2040,True,0.29406079108432237,0,1,0.656598795041596,1,0
93,0,"By 2035, AI essay graders will be considered more accurate than the average human grader in US universities.",0,future_unknown,future,2035,True,0.2836018701422719,0,1,0.7462517084414869,1,0
93,1,AI graders beat average US university human graders by 2035.,0,future_unknown,future,2035,True,0.17989715711280765,0,1,0.637802985176954,1,0
93,2,"By 2035, AI essay grading beats average human grading at US universities.",0,future_unknown,future,2035,True,0.3257754462090739,0,1,0.6341204983271925,1,0
93,3,"By 2035, AI essay grading beats average human grading at US universities.",0,future_unknown,future,2035,True,0.3257754462090739,0,1,0.6341204983271925,1,0
93,4,AI graders beat average US university human graders by 2035.,0,future_unknown,future,2035,True,0.17989715711280765,0,1,0.637802985176954,1,0
93,5,"By 2035, AI graders beat average US university human graders.",0,future_unknown,future,2035,True,0.18210745383276947,0,1,0.637802985176954,1,0
94,0,"By 2040, attendance at US K-12 schools will fall below 50% as students opt for AI-delivered home learning.",0,future_unknown,future,2040,True,0.2832463710052145,0,1,0.5916039592878531,1,0
94,1,US K-12 attendance will drop below 50% by 2040 due to AI home learning.,0,future_unknown,future,2040,True,0.17170569120908297,0,1,0.6161909436475674,1,0
94,2,"By 2040, US K-12 in-person attendance falls below 50% from AI home learning.",0,future_unknown,future,2040,True,0.2231715467575125,0,1,0.5931856070819949,1,0
94,3,Below-50% US K-12 attendance will result from AI home learning by 2040.,0,future_unknown,future,2040,True,0.15820939146485888,0,1,0.5054080590684737,1,0
94,4,"By 2040, AI home learning will drive US K-12 attendance below 50%.",0,future_unknown,future,2040,True,0.15771282677069137,0,1,0.5907239979438994,1,0
94,5,"By 2040, US K-12 attendance drops below 50% from AI home learning.",0,future_unknown,future,2040,True,0.1402651772799512,0,1,0.5302503384967672,1,0
95,0,"By 2030, students using AI tutors will outperform their non-AI peers on PISA assessments by more than half a standard deviation.",0,future_unknown,future,2030,True,0.3839066728429237,0,1,0.6247537663648622,1,0
95,1,AI-tutored students will beat non-AI peers on PISA by >0.5 SD by 2030.,0,future_unknown,future,2030,True,0.41391304024142084,0,1,0.5472348542244979,1,0
95,2,"By 2030, AI-tutored students beat non-AI peers on PISA by 0.5 SD.",0,future_unknown,future,2030,True,0.4036005228967706,0,1,0.5472348542244979,1,0
95,3,Half-SD-plus PISA gains for AI-tutored students over non-AI peers will appear by 2030.,0,future_unknown,future,2030,True,0.4365260611869312,0,1,0.4666265334923273,0,1
95,4,"By 2030, AI-tutored students will outpace non-AI peers on PISA by over 0.5 SD.",0,future_unknown,future,2030,True,0.41452605712922747,0,1,0.5667968372742765,1,0
95,5,PISA gains exceeding 0.5 SD will favor AI-tutored students over non-AI peers by 2030.,0,future_unknown,future,2030,True,0.3458994032740729,0,1,0.3971637311021135,0,1
96,0,"By 2035, AI in education will have caused widespread teacher unemployment in the US (>30% reduction in K-12 teaching jobs).",0,future_unknown,future,2035,True,0.369004141455152,0,1,0.5886335379475607,1,0
96,1,US K-12 teaching jobs will fall by over 30% by 2035 due to AI.,0,future_unknown,future,2035,True,0.17052139097877048,0,1,0.6642605510786481,1,0
96,2,"By 2035, AI cuts US K-12 teaching jobs by over 30%.",0,future_unknown,future,2035,True,0.14836233720091135,0,1,0.646295241848225,1,0
96,3,AI will cause >30% reduction in US K-12 teaching jobs by 2035.,0,future_unknown,future,2035,True,0.16113696054855164,0,1,0.6502982243347182,1,0
96,4,"By 2035, the US K-12 teaching workforce will shrink by over 30% due to AI.",0,future_unknown,future,2035,True,0.20795680566476898,0,1,0.6946860893664107,1,0
96,5,Over 30% of US K-12 teaching jobs will be eliminated by AI by 2035.,0,future_unknown,future,2035,True,0.21035947662326016,0,1,0.6391245462332383,1,0
97,0,"By 2040, learning a programming language will be obsolete in US universities because AI handles all coding.",0,future_unknown,future,2040,True,0.25218596919318187,0,1,0.569270301390961,1,0
97,1,Programming language learning at US universities will be obsolete by 2040 due to AI.,0,future_unknown,future,2040,True,0.25787769844432107,0,1,0.5322899981223371,1,0
97,2,"By 2040, AI coding will make programming language learning obsolete at US universities.",0,future_unknown,future,2040,True,0.24117731468438752,0,1,0.4956014521035161,0,1
97,3,AI coding will render programming language learning obsolete at US universities by 2040.,0,future_unknown,future,2040,True,0.26519911543961844,0,1,0.4956014521035161,0,1
97,4,"By 2040, US universities will no longer teach programming languages because AI handles coding.",0,future_unknown,future,2040,True,0.36076155255059145,0,1,0.6748199114553272,1,0
97,5,Programming language instruction at US universities will be obsolete by 2040 because of AI.,0,future_unknown,future,2040,True,0.3134346018166384,0,1,0.5709677492898508,1,0
98,0,"By 2035, the dominant pedagogical research paradigm in US universities will be AI-driven causal inference rather than human-led RCTs.",0,future_unknown,future,2035,True,0.3429017914812516,0,1,0.7163897690869453,1,0
98,1,AI causal inference overtakes human RCTs in US pedagogy by 2035.,0,future_unknown,future,2035,True,0.18742118566695665,0,1,0.7230957209672619,1,0
98,2,"By 2035, US pedagogy research will be dominantly AI-driven causal inference, not human RCTs.",0,future_unknown,future,2035,True,0.24830006474550861,0,1,0.733735059378493,1,0
98,3,AI causal inference replaces human RCTs in US pedagogy by 2035.,0,future_unknown,future,2035,True,0.18742118566695665,0,1,0.7230957209672619,1,0
98,4,"By 2035, AI-driven causal inference will dominate US pedagogy research over human RCTs.",0,future_unknown,future,2035,True,0.2435184495683746,0,1,0.6269916501568422,1,0
98,5,AI causal inference overtakes human RCTs in US pedagogy by 2035.,0,future_unknown,future,2035,True,0.18742118566695665,0,1,0.7230957209672619,1,0
