layer,pos,direction,item_idx,cell,paraphrase_id,label,score,pred,correct
12,4,f2p,42,past_unknown,4,0,0.013492058896904866,0,1
12,4,f2p,42,past_unknown,5,0,0.022565769904216413,0,1
12,4,f2p,43,past_unknown,0,0,0.9969447950310062,1,0
12,4,f2p,43,past_unknown,1,0,0.8989870652519977,1,0
12,4,f2p,43,past_unknown,2,0,0.9998777556594448,1,0
12,4,f2p,43,past_unknown,3,0,0.9999993941840559,1,0
12,4,f2p,43,past_unknown,4,0,0.9999996022112537,1,0
12,4,f2p,43,past_unknown,5,0,0.9999994919958435,1,0
12,4,f2p,44,past_unknown,0,0,0.002480922671880682,0,1
12,4,f2p,44,past_unknown,1,0,0.012327874345487133,0,1
12,4,f2p,44,past_unknown,2,0,0.022220365191091,0,1
12,4,f2p,44,past_unknown,3,0,0.4779772242446863,0,1
12,4,f2p,44,past_unknown,4,0,0.00017596629830876777,0,1
12,4,f2p,44,past_unknown,5,0,0.8132122338127814,1,0
12,4,f2p,45,past_unknown,0,0,0.19784760986504055,0,1
12,4,f2p,45,past_unknown,1,0,0.004089395220346668,0,1
12,4,f2p,45,past_unknown,2,0,0.10693530185898019,0,1
12,4,f2p,45,past_unknown,3,0,0.7362726480403256,1,0
12,4,f2p,45,past_unknown,4,0,0.7834269395976422,1,0
12,4,f2p,45,past_unknown,5,0,0.02314873636169634,0,1
12,4,f2p,46,past_unknown,0,0,0.02524129844707985,0,1
12,4,f2p,46,past_unknown,1,0,0.4700971344574118,0,1
12,4,f2p,46,past_unknown,2,0,1.750342575477759e-05,0,1
12,4,f2p,46,past_unknown,3,0,0.0024190582411081616,0,1
12,4,f2p,46,past_unknown,4,0,0.04945225859626018,0,1
12,4,f2p,46,past_unknown,5,0,0.6179544930777333,1,0
12,4,f2p,47,past_unknown,0,0,0.6766060315740371,1,0
12,4,f2p,47,past_unknown,1,0,0.9633958738020342,1,0
12,4,f2p,47,past_unknown,2,0,0.9724816037410834,1,0
12,4,f2p,47,past_unknown,3,0,0.6088556960410418,1,0
12,4,f2p,47,past_unknown,4,0,0.8615668760049462,1,0
12,4,f2p,47,past_unknown,5,0,0.38136294818397615,0,1
12,4,f2p,48,past_unknown,0,0,0.00043459340424464887,0,1
12,4,f2p,48,past_unknown,1,0,9.951431122718326e-05,0,1
12,4,f2p,48,past_unknown,2,0,0.010965764148137033,0,1
12,4,f2p,48,past_unknown,3,0,0.004495992799004209,0,1
12,4,f2p,48,past_unknown,4,0,1.7103301310630745e-05,0,1
12,4,f2p,48,past_unknown,5,0,0.11639987492515937,0,1
12,4,f2p,49,past_unknown,0,0,0.8857117123491721,1,0
12,4,f2p,49,past_unknown,1,0,0.9729277067176795,1,0
12,4,f2p,49,past_unknown,2,0,0.04432828206741813,0,1
12,4,f2p,49,past_unknown,3,0,0.24658945303706306,0,1
12,4,f2p,49,past_unknown,4,0,0.8087121925409678,1,0
12,4,f2p,49,past_unknown,5,0,0.957868529035543,1,0
13,4,p2f,50,future_known,0,1,0.8722147866819462,1,1
13,4,p2f,50,future_known,1,1,0.9990197236625773,1,1
13,4,p2f,50,future_known,2,1,0.1028652176991182,0,0
13,4,p2f,50,future_known,3,1,0.22525604797720367,0,0
13,4,p2f,50,future_known,4,1,0.7039496768680967,1,1
13,4,p2f,50,future_known,5,1,0.9983008523517961,1,1
13,4,p2f,51,future_known,0,1,0.8884392149212964,1,1
13,4,p2f,51,future_known,1,1,0.9899471575972608,1,1
13,4,p2f,51,future_known,2,1,0.39140466164954246,0,0
13,4,p2f,51,future_known,3,1,0.9256762553147012,1,1
13,4,p2f,51,future_known,4,1,0.3714459739563111,0,0
13,4,p2f,51,future_known,5,1,0.525315294930891,1,1
13,4,p2f,52,future_known,0,1,0.7867209278879432,1,1
13,4,p2f,52,future_known,1,1,0.9994696576534808,1,1
13,4,p2f,52,future_known,2,1,0.6632904198597293,1,1
13,4,p2f,52,future_known,3,1,0.9795778246002739,1,1
13,4,p2f,52,future_known,4,1,0.13143238292447992,0,0
13,4,p2f,52,future_known,5,1,0.2531837349557076,0,0
13,4,p2f,53,future_known,0,1,0.9343124393757121,1,1
13,4,p2f,53,future_known,1,1,0.5604457695449623,1,1
13,4,p2f,53,future_known,2,1,0.9191982949129206,1,1
13,4,p2f,53,future_known,3,1,0.25170860776455956,0,0
13,4,p2f,53,future_known,4,1,0.6542007330211382,1,1
13,4,p2f,53,future_known,5,1,0.006482044070362757,0,0
13,4,p2f,54,future_known,0,1,0.999646887067304,1,1
13,4,p2f,54,future_known,1,1,0.7337603856856749,1,1
13,4,p2f,54,future_known,2,1,0.9767530717900088,1,1
13,4,p2f,54,future_known,3,1,0.9998155274299485,1,1
13,4,p2f,54,future_known,4,1,0.8476853932756065,1,1
13,4,p2f,54,future_known,5,1,0.9996135346789128,1,1
13,4,p2f,55,future_known,0,1,0.9999929447069462,1,1
13,4,p2f,55,future_known,1,1,0.9999357662356851,1,1
13,4,p2f,55,future_known,2,1,0.999511938740551,1,1
13,4,p2f,55,future_known,3,1,0.9999983397176174,1,1
13,4,p2f,55,future_known,4,1,0.9781094992547245,1,1
13,4,p2f,55,future_known,5,1,0.9997520524136823,1,1
13,4,p2f,56,future_known,0,1,0.9952732709464337,1,1
13,4,p2f,56,future_known,1,1,0.9974474450806415,1,1
13,4,p2f,56,future_known,2,1,0.9423703048153025,1,1
13,4,p2f,56,future_known,3,1,0.9976593640225192,1,1
13,4,p2f,56,future_known,4,1,0.04923884721350566,0,0
13,4,p2f,56,future_known,5,1,0.9967288410379572,1,1
13,4,p2f,57,future_known,0,1,0.5629069464030697,1,1
13,4,p2f,57,future_known,1,1,0.22529112807821236,0,0
13,4,p2f,57,future_known,2,1,0.9988189812115149,1,1
13,4,p2f,57,future_known,3,1,0.9026793647290409,1,1
13,4,p2f,57,future_known,4,1,0.9709488004747645,1,1
13,4,p2f,57,future_known,5,1,0.40791108513548424,0,0
13,4,p2f,58,future_known,0,1,0.34256196616511536,0,0
13,4,p2f,58,future_known,1,1,0.9997641698959725,1,1
13,4,p2f,58,future_known,2,1,0.3726550112907168,0,0
13,4,p2f,58,future_known,3,1,0.9948442421906982,1,1
13,4,p2f,58,future_known,4,1,0.6357389333783634,1,1
13,4,p2f,58,future_known,5,1,0.2762244395866585,0,0
13,4,p2f,59,future_known,0,1,0.9999982090487219,1,1
13,4,p2f,59,future_known,1,1,0.9999898879639514,1,1
13,4,p2f,59,future_known,2,1,0.9997499175904003,1,1
13,4,p2f,59,future_known,3,1,0.999979600412506,1,1
13,4,p2f,59,future_known,4,1,0.9999978290976915,1,1
13,4,p2f,59,future_known,5,1,0.9999824633895987,1,1
13,4,p2f,60,future_known,0,1,0.9886649132752353,1,1
13,4,p2f,60,future_known,1,1,0.9982510985429869,1,1
13,4,p2f,60,future_known,2,1,0.5363406156909926,1,1
13,4,p2f,60,future_known,3,1,0.8831776853286043,1,1
13,4,p2f,60,future_known,4,1,0.13279176419181477,0,0
13,4,p2f,60,future_known,5,1,0.9978676122784899,1,1
13,4,p2f,61,future_known,0,1,0.9938425622860819,1,1
13,4,p2f,61,future_known,1,1,0.8977550230559773,1,1
13,4,p2f,61,future_known,2,1,0.9802316260354299,1,1
13,4,p2f,61,future_known,3,1,0.9784880254079699,1,1
13,4,p2f,61,future_known,4,1,0.9927030662771634,1,1
13,4,p2f,61,future_known,5,1,0.9971419657419096,1,1
13,4,p2f,62,future_known,0,1,0.999756219957017,1,1
13,4,p2f,62,future_known,1,1,0.9999770014368127,1,1
13,4,p2f,62,future_known,2,1,0.8911373633215127,1,1
13,4,p2f,62,future_known,3,1,0.9803812557906368,1,1
13,4,p2f,62,future_known,4,1,0.999162257403336,1,1
13,4,p2f,62,future_known,5,1,0.927176998491191,1,1
13,4,p2f,63,future_known,0,1,0.8170745860268251,1,1
13,4,p2f,63,future_known,1,1,0.9193463135098343,1,1
13,4,p2f,63,future_known,2,1,0.3902293627321686,0,0
13,4,p2f,63,future_known,3,1,0.9697803770308372,1,1
13,4,p2f,63,future_known,4,1,0.8892497176705053,1,1
13,4,p2f,63,future_known,5,1,0.7356760170975774,1,1
13,4,p2f,64,future_known,0,1,0.995940732027603,1,1
13,4,p2f,64,future_known,1,1,0.997009886012457,1,1
13,4,p2f,64,future_known,2,1,0.953119164140735,1,1
13,4,p2f,64,future_known,3,1,0.9738946723534222,1,1
13,4,p2f,64,future_known,4,1,0.9953380979399008,1,1
13,4,p2f,64,future_known,5,1,0.9998462558991283,1,1
13,4,p2f,65,future_known,0,1,0.5443979064811707,1,1
13,4,p2f,65,future_known,1,1,0.6276602746933552,1,1
13,4,p2f,65,future_known,2,1,0.9982328124176849,1,1
13,4,p2f,65,future_known,3,1,0.8686644415566362,1,1
13,4,p2f,65,future_known,4,1,0.34646572705873185,0,0
13,4,p2f,65,future_known,5,1,0.6950608502504274,1,1
13,4,p2f,66,future_known,0,1,0.9991133966779963,1,1
13,4,p2f,66,future_known,1,1,0.966932594242008,1,1
13,4,p2f,66,future_known,2,1,0.3701721575672538,0,0
13,4,p2f,66,future_known,3,1,0.9997355851373518,1,1
13,4,p2f,66,future_known,4,1,0.9802017391623226,1,1
13,4,p2f,66,future_known,5,1,0.9991403361176495,1,1
13,4,p2f,67,future_known,0,1,0.9986367197184987,1,1
13,4,p2f,67,future_known,1,1,0.9999509399746043,1,1
13,4,p2f,67,future_known,2,1,0.9980025852484428,1,1
13,4,p2f,67,future_known,3,1,0.9996027485701954,1,1
13,4,p2f,67,future_known,4,1,0.9999884256457853,1,1
13,4,p2f,67,future_known,5,1,0.909529649606769,1,1
13,4,p2f,68,future_known,0,1,0.9801669257433802,1,1
13,4,p2f,68,future_known,1,1,0.9993077374720579,1,1
13,4,p2f,68,future_known,2,1,0.9517859362764585,1,1
13,4,p2f,68,future_known,3,1,0.9009795609459309,1,1
13,4,p2f,68,future_known,4,1,0.9860849125400084,1,1
13,4,p2f,68,future_known,5,1,0.9840210922948216,1,1
13,4,p2f,69,future_known,0,1,0.9957177642692396,1,1
13,4,p2f,69,future_known,1,1,0.9994632802746753,1,1
13,4,p2f,69,future_known,2,1,0.6089004002064925,1,1
13,4,p2f,69,future_known,3,1,0.9760903628287181,1,1
13,4,p2f,69,future_known,4,1,0.974400396748832,1,1
13,4,p2f,69,future_known,5,1,0.9901112142073728,1,1
13,4,p2f,70,future_known,0,1,0.9909238589029358,1,1
13,4,p2f,70,future_known,1,1,0.8214059267515339,1,1
13,4,p2f,70,future_known,2,1,0.3507968980914889,0,0
13,4,p2f,70,future_known,3,1,0.996343455855543,1,1
13,4,p2f,70,future_known,4,1,0.9735100235497662,1,1
13,4,p2f,70,future_known,5,1,0.8765786521535113,1,1
13,4,p2f,71,future_known,0,1,0.9966258936262538,1,1
13,4,p2f,71,future_known,1,1,0.999195536833875,1,1
13,4,p2f,71,future_known,2,1,0.9963103661080474,1,1
13,4,p2f,71,future_known,3,1,0.9997179769487352,1,1
13,4,p2f,71,future_known,4,1,0.9999607107096824,1,1
13,4,p2f,71,future_known,5,1,0.949342890165253,1,1
13,4,p2f,72,future_known,0,1,0.9598832399432442,1,1
13,4,p2f,72,future_known,1,1,0.9980822177089325,1,1
13,4,p2f,72,future_known,2,1,0.977326392295685,1,1
13,4,p2f,72,future_known,3,1,0.9988308793852284,1,1
13,4,p2f,72,future_known,4,1,0.9979560586726356,1,1
13,4,p2f,72,future_known,5,1,0.9999574941124624,1,1
13,4,p2f,73,future_known,0,1,0.9830308707663291,1,1
13,4,p2f,73,future_known,1,1,0.6289277607724963,1,1
13,4,p2f,73,future_known,2,1,0.05669452011151074,0,0
13,4,p2f,73,future_known,3,1,0.21832893927612182,0,0
13,4,p2f,73,future_known,4,1,0.35265698086374647,0,0
13,4,p2f,73,future_known,5,1,0.5741904950022476,1,1
13,4,p2f,74,future_known,0,1,0.966117226420793,1,1
13,4,p2f,74,future_known,1,1,0.9981745040715709,1,1
13,4,p2f,74,future_known,2,1,0.9423278979429252,1,1
13,4,p2f,74,future_known,3,1,0.9109128830303056,1,1
13,4,p2f,74,future_known,4,1,0.9981125537328959,1,1
13,4,p2f,74,future_known,5,1,0.9066172632413051,1,1
13,4,p2f,75,future_unknown,0,0,0.010781672911526796,0,1
13,4,p2f,75,future_unknown,1,0,0.0056757986018818865,0,1
13,4,p2f,75,future_unknown,2,0,0.08867679737049838,0,1
13,4,p2f,75,future_unknown,3,0,0.0026000115530231947,0,1
13,4,p2f,75,future_unknown,4,0,0.04909735039911336,0,1
13,4,p2f,75,future_unknown,5,0,0.09410013813956024,0,1
13,4,p2f,76,future_unknown,0,0,9.87056896110778e-07,0,1
13,4,p2f,76,future_unknown,1,0,5.8720706528125224e-05,0,1
13,4,p2f,76,future_unknown,2,0,5.9128161747452705e-05,0,1
13,4,p2f,76,future_unknown,3,0,0.0026419880595527005,0,1
13,4,p2f,76,future_unknown,4,0,3.801241064437964e-06,0,1
13,4,p2f,76,future_unknown,5,0,6.019819156552362e-06,0,1
13,4,p2f,77,future_unknown,0,0,2.9726915518947052e-08,0,1
13,4,p2f,77,future_unknown,1,0,9.639803562422418e-09,0,1
13,4,p2f,77,future_unknown,2,0,1.6819966695627724e-08,0,1
13,4,p2f,77,future_unknown,3,0,2.0413924422835468e-08,0,1
13,4,p2f,77,future_unknown,4,0,1.9862439991740597e-09,0,1
13,4,p2f,77,future_unknown,5,0,5.692705740408751e-09,0,1
13,4,p2f,78,future_unknown,0,0,0.2854644624886308,0,1
13,4,p2f,78,future_unknown,1,0,0.01821233685873092,0,1
13,4,p2f,78,future_unknown,2,0,0.9741027552734535,1,0
13,4,p2f,78,future_unknown,3,0,0.7475467013028676,1,0
13,4,p2f,78,future_unknown,4,0,0.8120063846841887,1,0
13,4,p2f,78,future_unknown,5,0,0.7250113504949668,1,0
13,4,p2f,79,future_unknown,0,0,0.06853321758345055,0,1
13,4,p2f,79,future_unknown,1,0,0.02365017908494137,0,1
13,4,p2f,79,future_unknown,2,0,0.020219514431898247,0,1
13,4,p2f,79,future_unknown,3,0,0.03087266755218808,0,1
13,4,p2f,79,future_unknown,4,0,0.010689383854801197,0,1
13,4,p2f,79,future_unknown,5,0,0.3079674854909699,0,1
13,4,p2f,80,future_unknown,0,0,0.6909954584699108,1,0
13,4,p2f,80,future_unknown,1,0,0.9755972219415535,1,0
13,4,p2f,80,future_unknown,2,0,0.6961734528219075,1,0
13,4,p2f,80,future_unknown,3,0,0.9857549105963445,1,0
13,4,p2f,80,future_unknown,4,0,0.07609844747259581,0,1
13,4,p2f,80,future_unknown,5,0,0.5528961011474279,1,0
13,4,p2f,81,future_unknown,0,0,4.2734955819416746e-05,0,1
13,4,p2f,81,future_unknown,1,0,0.014560444677948177,0,1
13,4,p2f,81,future_unknown,2,0,1.4485385934558205e-06,0,1
13,4,p2f,81,future_unknown,3,0,4.3332001595077765e-06,0,1
13,4,p2f,81,future_unknown,4,0,0.0016484857896931523,0,1
13,4,p2f,81,future_unknown,5,0,0.0001191288418239886,0,1
13,4,p2f,82,future_unknown,0,0,0.0031300870245885336,0,1
13,4,p2f,82,future_unknown,1,0,0.004051731563527628,0,1
13,4,p2f,82,future_unknown,2,0,0.00021325401643301065,0,1
13,4,p2f,82,future_unknown,3,0,0.0359617466139137,0,1
13,4,p2f,82,future_unknown,4,0,0.0068335567914329315,0,1
13,4,p2f,82,future_unknown,5,0,0.01784129536232754,0,1
13,4,p2f,83,future_unknown,0,0,0.3455000002287569,0,1
13,4,p2f,83,future_unknown,1,0,0.9966667314226691,1,0
13,4,p2f,83,future_unknown,2,0,0.08728399763024523,0,1
13,4,p2f,83,future_unknown,3,0,0.23587169155892113,0,1
13,4,p2f,83,future_unknown,4,0,0.7685810187531453,1,0
13,4,p2f,83,future_unknown,5,0,0.6842473346039497,1,0
13,4,p2f,84,future_unknown,0,0,0.0002247977300615664,0,1
13,4,p2f,84,future_unknown,1,0,0.0015925733573351288,0,1
13,4,p2f,84,future_unknown,2,0,8.377606335735615e-05,0,1
13,4,p2f,84,future_unknown,3,0,0.0015044920693838382,0,1
13,4,p2f,84,future_unknown,4,0,0.0001188502799713992,0,1
13,4,p2f,84,future_unknown,5,0,0.008368778762321881,0,1
13,4,p2f,85,future_unknown,0,0,0.05093244334787378,0,1
13,4,p2f,85,future_unknown,1,0,0.2406941613453628,0,1
13,4,p2f,85,future_unknown,2,0,0.3852827031783175,0,1
13,4,p2f,85,future_unknown,3,0,0.975623944683888,1,0
13,4,p2f,85,future_unknown,4,0,0.34185557590482124,0,1
13,4,p2f,85,future_unknown,5,0,0.20837378793781766,0,1
13,4,p2f,86,future_unknown,0,0,0.011889324043879247,0,1
13,4,p2f,86,future_unknown,1,0,0.005574260060998029,0,1
13,4,p2f,86,future_unknown,2,0,0.009266887384820375,0,1
13,4,p2f,86,future_unknown,3,0,0.07063140976681609,0,1
13,4,p2f,86,future_unknown,4,0,0.017794567560337548,0,1
13,4,p2f,86,future_unknown,5,0,0.004501432906382761,0,1
13,4,p2f,87,future_unknown,0,0,0.006611488424741204,0,1
13,4,p2f,87,future_unknown,1,0,0.005802474647277273,0,1
13,4,p2f,87,future_unknown,2,0,0.2128297883077209,0,1
13,4,p2f,87,future_unknown,3,0,0.17245177479693916,0,1
13,4,p2f,87,future_unknown,4,0,0.179804944826556,0,1
13,4,p2f,87,future_unknown,5,0,0.004511531703203314,0,1
13,4,p2f,88,future_unknown,0,0,0.01586271155095852,0,1
13,4,p2f,88,future_unknown,1,0,0.4961866785040727,0,1
13,4,p2f,88,future_unknown,2,0,0.07426078031669135,0,1
13,4,p2f,88,future_unknown,3,0,0.4354504344289386,0,1
13,4,p2f,88,future_unknown,4,0,0.05464104808994284,0,1
13,4,p2f,88,future_unknown,5,0,0.13208016508266904,0,1
13,4,p2f,89,future_unknown,0,0,0.0002229329151133828,0,1
13,4,p2f,89,future_unknown,1,0,0.0022435960016669357,0,1
13,4,p2f,89,future_unknown,2,0,0.00048189200708630744,0,1
13,4,p2f,89,future_unknown,3,0,3.618523070936289e-05,0,1
13,4,p2f,89,future_unknown,4,0,0.0009515517892430118,0,1
13,4,p2f,89,future_unknown,5,0,0.0037401496181658556,0,1
13,4,p2f,90,future_unknown,0,0,0.984915803068161,1,0
13,4,p2f,90,future_unknown,1,0,0.9999983656125226,1,0
13,4,p2f,90,future_unknown,2,0,0.9994665927525933,1,0
13,4,p2f,90,future_unknown,3,0,0.9999390890609428,1,0
13,4,p2f,90,future_unknown,4,0,0.9966517580259593,1,0
13,4,p2f,90,future_unknown,5,0,0.9999882226475807,1,0
13,4,p2f,91,future_unknown,0,0,0.0020603959265115207,0,1
13,4,p2f,91,future_unknown,1,0,0.0006774897854667686,0,1
13,4,p2f,91,future_unknown,2,0,0.0035069537410625062,0,1
13,4,p2f,91,future_unknown,3,0,0.00016418168049976977,0,1
13,4,p2f,91,future_unknown,4,0,0.00033767914715439107,0,1
13,4,p2f,91,future_unknown,5,0,0.204943642362651,0,1
13,4,p2f,92,future_unknown,0,0,2.488200379897849e-06,0,1
13,4,p2f,92,future_unknown,1,0,5.0940930805155715e-06,0,1
13,4,p2f,92,future_unknown,2,0,3.956642258766008e-05,0,1
13,4,p2f,92,future_unknown,3,0,0.2546037230700507,0,1
13,4,p2f,92,future_unknown,4,0,0.0023724003259094012,0,1
13,4,p2f,92,future_unknown,5,0,9.155640240585719e-08,0,1
13,4,p2f,93,future_unknown,0,0,0.046843766758308605,0,1
13,4,p2f,93,future_unknown,1,0,0.0026583097690252673,0,1
13,4,p2f,93,future_unknown,2,0,0.0028024738326994287,0,1
13,4,p2f,93,future_unknown,3,0,0.0028024738326994287,0,1
13,4,p2f,93,future_unknown,4,0,0.003107972270974826,0,1
13,4,p2f,93,future_unknown,5,0,0.001425254969897427,0,1
13,4,p2f,94,future_unknown,0,0,0.008617866598854815,0,1
13,4,p2f,94,future_unknown,1,0,0.10857519812051554,0,1
13,4,p2f,94,future_unknown,2,0,0.03124157346986511,0,1
13,4,p2f,94,future_unknown,3,0,0.5337243903476504,1,0
13,4,p2f,94,future_unknown,4,0,0.24908385155683244,0,1
13,4,p2f,94,future_unknown,5,0,0.24538618421654085,0,1
13,4,p2f,95,future_unknown,0,0,1.5991646368216187e-05,0,1
13,4,p2f,95,future_unknown,1,0,0.00018313251010310903,0,1
13,4,p2f,95,future_unknown,2,0,0.05112265559944426,0,1
13,4,p2f,95,future_unknown,3,0,8.432722559480792e-05,0,1
13,4,p2f,95,future_unknown,4,0,0.0016699545999254474,0,1
13,4,p2f,95,future_unknown,5,0,2.1204686771448805e-05,0,1
13,4,p2f,96,future_unknown,0,0,0.04396007024410597,0,1
13,4,p2f,96,future_unknown,1,0,0.44569446613644476,0,1
13,4,p2f,96,future_unknown,2,0,0.973458900473455,1,0
13,4,p2f,96,future_unknown,3,0,0.41896767147893105,0,1
13,4,p2f,96,future_unknown,4,0,0.20937517232743208,0,1
13,4,p2f,96,future_unknown,5,0,0.7816151356962434,1,0
13,4,p2f,97,future_unknown,0,0,0.0009713471128918185,0,1
13,4,p2f,97,future_unknown,1,0,0.7620022192524651,1,0
13,4,p2f,97,future_unknown,2,0,0.005444207351297663,0,1
13,4,p2f,97,future_unknown,3,0,0.15860687922322717,0,1
13,4,p2f,97,future_unknown,4,0,0.0763388785301505,0,1
13,4,p2f,97,future_unknown,5,0,0.8122733797120293,1,0
13,4,p2f,98,future_unknown,0,0,0.0001154614682107142,0,1
13,4,p2f,98,future_unknown,1,0,5.06013102754163e-06,0,1
13,4,p2f,98,future_unknown,2,0,0.001128142036008319,0,1
13,4,p2f,98,future_unknown,3,0,3.5299645074141785e-06,0,1
13,4,p2f,98,future_unknown,4,0,3.0420300191924843e-05,0,1
13,4,p2f,98,future_unknown,5,0,5.494455648758952e-06,0,1
13,4,p2f,99,future_unknown,0,0,0.9649045792001294,1,0
13,4,p2f,99,future_unknown,1,0,0.9930261840866904,1,0
13,4,p2f,99,future_unknown,2,0,0.9942663225153657,1,0
13,4,p2f,99,future_unknown,3,0,0.99787623285732,1,0
13,4,p2f,99,future_unknown,4,0,0.987623172253172,1,0
13,4,p2f,99,future_unknown,5,0,0.61936307206541,1,0
13,4,f2p,0,past_known,0,1,0.033951855036135646,0,0
13,4,f2p,0,past_known,1,1,0.0010966169464310023,0,0
13,4,f2p,0,past_known,2,1,0.0001430596432583651,0,0
13,4,f2p,0,past_known,3,1,0.00012085175603032935,0,0
13,4,f2p,0,past_known,4,1,0.0002296955462093899,0,0
13,4,f2p,0,past_known,5,1,4.991667851122394e-05,0,0
13,4,f2p,1,past_known,0,1,0.9789667549886096,1,1
13,4,f2p,1,past_known,1,1,0.9694898834641057,1,1
13,4,f2p,1,past_known,2,1,0.4921679438362287,0,0
13,4,f2p,1,past_known,3,1,0.03031291130497585,0,0
13,4,f2p,1,past_known,4,1,0.4498756347413018,0,0
13,4,f2p,1,past_known,5,1,0.9376383721250032,1,1
13,4,f2p,2,past_known,0,1,0.02025779081825927,0,0
13,4,f2p,2,past_known,1,1,0.8013371202115881,1,1
13,4,f2p,2,past_known,2,1,0.9484757683263398,1,1
13,4,f2p,2,past_known,3,1,0.03411242945025683,0,0
13,4,f2p,2,past_known,4,1,0.00018997750745432146,0,0
13,4,f2p,2,past_known,5,1,3.121807755591681e-05,0,0
13,4,f2p,3,past_known,0,1,0.003029131656644135,0,0
13,4,f2p,3,past_known,1,1,1.1671283678540747e-05,0,0
13,4,f2p,3,past_known,2,1,0.1576427784727697,0,0
13,4,f2p,3,past_known,3,1,0.0029937439560415815,0,0
13,4,f2p,3,past_known,4,1,0.0011825536938732113,0,0
13,4,f2p,3,past_known,5,1,0.0473082691039684,0,0
13,4,f2p,4,past_known,0,1,1.3582418199832245e-05,0,0
13,4,f2p,4,past_known,1,1,5.1429049895159956e-05,0,0
13,4,f2p,4,past_known,2,1,1.4865228189291292e-05,0,0
13,4,f2p,4,past_known,3,1,6.803588822059728e-06,0,0
13,4,f2p,4,past_known,4,1,0.4269685874279831,0,0
13,4,f2p,4,past_known,5,1,2.3277032923542826e-05,0,0
13,4,f2p,5,past_known,0,1,0.9854820868691483,1,1
13,4,f2p,5,past_known,1,1,0.999609919120634,1,1
13,4,f2p,5,past_known,2,1,0.8111217341109556,1,1
13,4,f2p,5,past_known,3,1,0.8673499835493187,1,1
13,4,f2p,5,past_known,4,1,0.9999995749080461,1,1
13,4,f2p,5,past_known,5,1,0.9998387692367923,1,1
13,4,f2p,6,past_known,0,1,0.9896375398755489,1,1
13,4,f2p,6,past_known,1,1,0.9956530749990605,1,1
13,4,f2p,6,past_known,2,1,0.979528048334423,1,1
13,4,f2p,6,past_known,3,1,0.9775129354823504,1,1
13,4,f2p,6,past_known,4,1,0.9826948891502426,1,1
13,4,f2p,6,past_known,5,1,0.9918475896324297,1,1
13,4,f2p,7,past_known,0,1,0.8474064206005698,1,1
13,4,f2p,7,past_known,1,1,0.9953294531187289,1,1
13,4,f2p,7,past_known,2,1,0.36553661607361326,0,0
13,4,f2p,7,past_known,3,1,0.8106703119410723,1,1
13,4,f2p,7,past_known,4,1,0.025029182190833124,0,0
13,4,f2p,7,past_known,5,1,0.005089280847420058,0,0
13,4,f2p,8,past_known,0,1,0.9966374673373593,1,1
13,4,f2p,8,past_known,1,1,0.0015595857590430709,0,0
13,4,f2p,8,past_known,2,1,0.5030492587183362,1,1
13,4,f2p,8,past_known,3,1,0.9896665111000846,1,1
13,4,f2p,8,past_known,4,1,4.177025879150404e-08,0,0
13,4,f2p,8,past_known,5,1,0.914491547727735,1,1
13,4,f2p,9,past_known,0,1,0.9928640496006899,1,1
13,4,f2p,9,past_known,1,1,0.999686493250551,1,1
13,4,f2p,9,past_known,2,1,0.9999770373625538,1,1
13,4,f2p,9,past_known,3,1,0.9999999738177017,1,1
13,4,f2p,9,past_known,4,1,0.9999803561292794,1,1
13,4,f2p,9,past_known,5,1,0.9999991028945548,1,1
13,4,f2p,10,past_known,0,1,0.9004100670060408,1,1
13,4,f2p,10,past_known,1,1,0.5377646607560674,1,1
13,4,f2p,10,past_known,2,1,0.4096238362555603,0,0
13,4,f2p,10,past_known,3,1,0.009204172757928107,0,0
13,4,f2p,10,past_known,4,1,0.994036571314048,1,1
13,4,f2p,10,past_known,5,1,0.46557699614519915,0,0
13,4,f2p,11,past_known,0,1,0.010475754162411017,0,0
13,4,f2p,11,past_known,1,1,0.2565015168072105,0,0
13,4,f2p,11,past_known,2,1,0.009329360839624367,0,0
13,4,f2p,11,past_known,3,1,0.021271604383122034,0,0
13,4,f2p,11,past_known,4,1,0.8601811112787618,1,1
13,4,f2p,11,past_known,5,1,0.6943941691586272,1,1
13,4,f2p,12,past_known,0,1,0.38799238399786157,0,0
13,4,f2p,12,past_known,1,1,0.02789502761954336,0,0
13,4,f2p,12,past_known,2,1,0.9723382411246102,1,1
13,4,f2p,12,past_known,3,1,0.6904838627493602,1,1
13,4,f2p,12,past_known,4,1,0.00013212263266526982,0,0
13,4,f2p,12,past_known,5,1,0.48082804451651023,0,0
13,4,f2p,13,past_known,0,1,0.9999998959412078,1,1
13,4,f2p,13,past_known,1,1,0.9999999759215056,1,1
13,4,f2p,13,past_known,2,1,0.999976776854036,1,1
13,4,f2p,13,past_known,3,1,0.9999466700072571,1,1
13,4,f2p,13,past_known,4,1,0.9999978799237649,1,1
13,4,f2p,13,past_known,5,1,0.9999996066491934,1,1
13,4,f2p,14,past_known,0,1,0.7283332290815051,1,1
13,4,f2p,14,past_known,1,1,0.9999549258833423,1,1
13,4,f2p,14,past_known,2,1,0.9630632246632242,1,1
13,4,f2p,14,past_known,3,1,0.0011026971150647049,0,0
13,4,f2p,14,past_known,4,1,0.006235533211639293,0,0
13,4,f2p,14,past_known,5,1,0.9981969696092587,1,1
